epoch,learning_rate,loss,mae,rmse,val_loss,val_mae,val_rmse
0,9.999999747378752e-05,0.3113901913166046,0.6263505220413208,0.9145036935806274,0.1578429937362671,0.4057328701019287,0.6036282777786255
1,9.999999747378752e-05,0.15063992142677307,0.4009755253791809,0.6073179244995117,0.08655136078596115,0.25915294885635376,0.4673764407634735
2,9.999999747378752e-05,0.12076324224472046,0.35138970613479614,0.5387493371963501,0.08970680832862854,0.2664116322994232,0.5163086652755737
3,9.999999747378752e-05,0.10781640559434891,0.3295597434043884,0.5076101422309875,0.06305158883333206,0.20459210872650146,0.4260971248149872
4,9.999999747378752e-05,0.09221845120191574,0.3011476695537567,0.47002142667770386,0.060343366116285324,0.18608824908733368,0.41404956579208374
5,9.999999747378752e-05,0.0868312194943428,0.28927257657051086,0.4589463472366333,0.07574260979890823,0.2900017201900482,0.4443487524986267
6,9.999999747378752e-05,0.0813942477107048,0.27684006094932556,0.44589030742645264,0.06461790949106216,0.18492311239242554,0.4353376030921936
7,9.999999747378752e-05,0.07555323839187622,0.26435813307762146,0.4303823709487915,0.06206894293427467,0.17889109253883362,0.42740145325660706
8,9.999999747378752e-05,0.07454431056976318,0.261973112821579,0.4282476305961609,0.050041064620018005,0.1598033756017685,0.38302144408226013
9,9.999999747378752e-05,0.06824523210525513,0.2492268681526184,0.4104361832141876,0.049256183207035065,0.17635439336299896,0.3607923984527588
10,9.999999747378752e-05,0.06668796390295029,0.2443905472755432,0.40563443303108215,0.050700388848781586,0.16213762760162354,0.38513439893722534
11,9.999999747378752e-05,0.0631963387131691,0.23478393256664276,0.39586150646209717,0.046405158936977386,0.1726740151643753,0.3560894727706909
12,9.999999747378752e-05,0.06098613515496254,0.23140303790569305,0.38915717601776123,0.05181756615638733,0.20557978749275208,0.3790241479873657
13,9.999999747378752e-05,0.060589272528886795,0.23143137991428375,0.3899371325969696,0.046652913093566895,0.1613026112318039,0.3657815754413605
14,4.999999873689376e-05,0.057271379977464676,0.22040008008480072,0.3807697594165802,0.05264938622713089,0.15896081924438477,0.39379751682281494
15,4.999999873689376e-05,0.05539683625102043,0.2161630392074585,0.3756674528121948,0.04102078080177307,0.14781871438026428,0.342674195766449
16,4.999999873689376e-05,0.053731873631477356,0.2129913866519928,0.36944493651390076,0.0438009612262249,0.16067786514759064,0.3472425043582916
17,4.999999873689376e-05,0.05349760875105858,0.21214066445827484,0.3698182702064514,0.05456840991973877,0.1827775537967682,0.3896819055080414
18,4.999999873689376e-05,0.052757665514945984,0.2102772444486618,0.36876559257507324,0.04723787680268288,0.15289953351020813,0.36750492453575134
19,4.999999873689376e-05,0.05181817337870598,0.20646153390407562,0.36157047748565674,0.05691499263048172,0.2327931523323059,0.39128121733665466
20,4.999999873689376e-05,0.052595943212509155,0.2098737359046936,0.3659190237522125,0.03966551646590233,0.14712262153625488,0.3330855369567871
21,4.999999873689376e-05,0.05036504194140434,0.20365890860557556,0.35818374156951904,0.04024570807814598,0.1510990858078003,0.33136865496635437
22,4.999999873689376e-05,0.0490865521132946,0.20219114422798157,0.35467833280563354,0.056738417595624924,0.20835880935192108,0.37685269117355347
23,4.999999873689376e-05,0.04818814620375633,0.1978863775730133,0.35226327180862427,0.055347990244627,0.19978579878807068,0.38701462745666504
24,4.999999873689376e-05,0.05000586062669754,0.2024783492088318,0.35909777879714966,0.04073620215058327,0.14052453637123108,0.34271949529647827
25,4.999999873689376e-05,0.04968905448913574,0.20429444313049316,0.3566124439239502,0.04414713382720947,0.16148966550827026,0.3474408984184265
26,4.999999873689376e-05,0.04829530790448189,0.19923914968967438,0.35344213247299194,0.05554022639989853,0.21665646135807037,0.39187631011009216
27,4.999999873689376e-05,0.04681546613574028,0.19439245760440826,0.3477618992328644,0.03878195583820343,0.137407585978508,0.3357539176940918
28,4.999999873689376e-05,0.047440484166145325,0.19614799320697784,0.35175710916519165,0.04812304675579071,0.1962316483259201,0.3664091229438782
29,4.999999873689376e-05,0.04753647372126579,0.197093665599823,0.35233157873153687,0.042238734662532806,0.14341729879379272,0.34896260499954224
30,4.999999873689376e-05,0.045799944549798965,0.19008997082710266,0.3471585810184479,0.041067808866500854,0.1499253511428833,0.3444169759750366
31,4.999999873689376e-05,0.04617176204919815,0.19190455973148346,0.34538534283638,0.03971521928906441,0.1543933004140854,0.33267486095428467
32,4.999999873689376e-05,0.047326311469078064,0.1970566362142563,0.3512619435787201,0.03745446354150772,0.1288643479347229,0.3302425444126129
33,4.999999873689376e-05,0.04577403515577316,0.19126209616661072,0.34433650970458984,0.04001818969845772,0.13265858590602875,0.34355834126472473
34,4.999999873689376e-05,0.04385979101061821,0.18758121132850647,0.338034987449646,0.0379776656627655,0.13093863427639008,0.32905781269073486
35,4.999999873689376e-05,0.04393460974097252,0.18473771214485168,0.3406081795692444,0.037787068635225296,0.135398268699646,0.33145418763160706
36,4.999999873689376e-05,0.04256611689925194,0.18228387832641602,0.3362489342689514,0.03685804083943367,0.1247912347316742,0.3297635316848755
37,4.999999873689376e-05,0.04435371980071068,0.18510736525058746,0.34225305914878845,0.04065725579857826,0.14390285313129425,0.3453614413738251
38,4.999999873689376e-05,0.04389161989092827,0.1864146888256073,0.338667631149292,0.03647073358297348,0.1282578706741333,0.3271001875400543
39,4.999999873689376e-05,0.043146032840013504,0.18487301468849182,0.3358514904975891,0.03647633641958237,0.13212190568447113,0.3242647349834442
