epoch,learning_rate,loss,mae,rmse,val_loss,val_mae,val_rmse
0,9.999999747378752e-05,0.28083479404449463,0.5630337595939636,0.8515542149543762,0.11914470046758652,0.29950717091560364,0.495169997215271
1,9.999999747378752e-05,0.17233772575855255,0.40632331371307373,0.6347798109054565,0.10319560021162033,0.26655131578445435,0.4638359844684601
2,9.999999747378752e-05,0.14843164384365082,0.36820513010025024,0.583848774433136,0.10639854520559311,0.2663458287715912,0.47490793466567993
3,9.999999747378752e-05,0.1362491101026535,0.34765392541885376,0.55903160572052,0.09548652172088623,0.2451675683259964,0.44875478744506836
4,9.999999747378752e-05,0.12307871878147125,0.3259434998035431,0.5242984294891357,0.09306077659130096,0.24325840175151825,0.4453286826610565
5,9.999999747378752e-05,0.11580254137516022,0.3115881383419037,0.5108298063278198,0.0854729413986206,0.22451172769069672,0.4203917384147644
6,9.999999747378752e-05,0.10898824036121368,0.29569533467292786,0.49283894896507263,0.08053983002901077,0.2188926637172699,0.40454626083374023
7,9.999999747378752e-05,0.10321731865406036,0.28656095266342163,0.47575271129608154,0.08366680890321732,0.22237767279148102,0.41930586099624634
8,9.999999747378752e-05,0.09422379732131958,0.2725808322429657,0.45147162675857544,0.08129317313432693,0.21497327089309692,0.41276630759239197
9,9.999999747378752e-05,0.09059491008520126,0.26455122232437134,0.44017913937568665,0.07791155576705933,0.20528729259967804,0.40320074558258057
10,9.999999747378752e-05,0.08697602152824402,0.2582160234451294,0.4304209053516388,0.07228436321020126,0.20262832939624786,0.386088103055954
11,9.999999747378752e-05,0.0833478569984436,0.2474164366722107,0.4184660017490387,0.06825587153434753,0.18724137544631958,0.3723171651363373
12,9.999999747378752e-05,0.07849694788455963,0.2400711625814438,0.40467289090156555,0.06885441392660141,0.1897856444120407,0.37542611360549927
13,9.999999747378752e-05,0.076725535094738,0.23602937161922455,0.4014372229576111,0.06832613795995712,0.18789717555046082,0.37459948658943176
14,9.999999747378752e-05,0.07442288845777512,0.23004001379013062,0.3943048417568207,0.0647948682308197,0.17806802690029144,0.36369311809539795
15,9.999999747378752e-05,0.07090342044830322,0.22203198075294495,0.38466572761535645,0.06494351476430893,0.17954635620117188,0.3624575138092041
16,9.999999747378752e-05,0.06912556290626526,0.21597641706466675,0.380403995513916,0.06102796643972397,0.1676672399044037,0.3513621389865875
17,9.999999747378752e-05,0.06544864177703857,0.21033699810504913,0.36580416560173035,0.06253809481859207,0.17000316083431244,0.3555589020252228
18,9.999999747378752e-05,0.06372756510972977,0.20383352041244507,0.3604395389556885,0.06127149611711502,0.16937851905822754,0.3519553244113922
19,9.999999747378752e-05,0.06241618096828461,0.19997316598892212,0.3581498861312866,0.05860253423452377,0.16035854816436768,0.3431885838508606
20,9.999999747378752e-05,0.061620354652404785,0.19970078766345978,0.3583697974681854,0.059027787297964096,0.1627846360206604,0.34356021881103516
21,9.999999747378752e-05,0.059989966452121735,0.1935184895992279,0.35199782252311707,0.058910541236400604,0.16898946464061737,0.3419071435928345
22,9.999999747378752e-05,0.0568486712872982,0.18690389394760132,0.3412628471851349,0.0569131076335907,0.16126060485839844,0.33716750144958496
23,9.999999747378752e-05,0.0568058006465435,0.18327642977237701,0.3452954590320587,0.05613885819911957,0.15887251496315002,0.3368327021598816
24,9.999999747378752e-05,0.05559873208403587,0.18361717462539673,0.33997541666030884,0.05578841269016266,0.1564028114080429,0.3344007432460785
25,9.999999747378752e-05,0.058000385761260986,0.1901574432849884,0.3476743996143341,0.05469507724046707,0.15470413863658905,0.3335278630256653
26,9.999999747378752e-05,0.05503704771399498,0.18014024198055267,0.3394520580768585,0.05474323406815529,0.15581831336021423,0.33151179552078247
27,9.999999747378752e-05,0.05437375605106354,0.18111521005630493,0.33703359961509705,0.05461571365594864,0.156875342130661,0.330814003944397
28,9.999999747378752e-05,0.05328024551272392,0.17794665694236755,0.3319908380508423,0.05408654734492302,0.14773757755756378,0.3307231068611145
29,9.999999747378752e-05,0.05325459688901901,0.1790863275527954,0.3312318027019501,0.05324921756982803,0.1492314338684082,0.3285835385322571
30,9.999999747378752e-05,0.05153772234916687,0.17317599058151245,0.32547304034233093,0.05469769239425659,0.1577928513288498,0.33489829301834106
31,9.999999747378752e-05,0.05040716007351875,0.17037777602672577,0.3224372863769531,0.05531073734164238,0.17341898381710052,0.3335852324962616
32,9.999999747378752e-05,0.052238818258047104,0.17822156846523285,0.328838974237442,0.05297895520925522,0.14772459864616394,0.3273855149745941
33,9.999999747378752e-05,0.05199947580695152,0.1765468865633011,0.33086714148521423,0.05283990502357483,0.14944244921207428,0.3274373710155487
34,4.999999873689376e-05,0.048874177038669586,0.16764257848262787,0.3170884847640991,0.05246850848197937,0.146172896027565,0.32657769322395325
35,4.999999873689376e-05,0.04939701408147812,0.16691924631595612,0.3210162818431854,0.05266667529940605,0.14612939953804016,0.3263763189315796
36,4.999999873689376e-05,0.047150835394859314,0.1598578542470932,0.3115583062171936,0.05281476303935051,0.14879444241523743,0.32737264037132263
37,4.999999873689376e-05,0.047773223370313644,0.16210807859897614,0.3121342658996582,0.05278733745217323,0.14705301821231842,0.32732200622558594
38,4.999999873689376e-05,0.048756811767816544,0.16757185757160187,0.31816139817237854,0.052335117012262344,0.14457447826862335,0.3271944522857666
39,4.999999873689376e-05,0.04824523627758026,0.1652228683233261,0.3169691860675812,0.05197298526763916,0.14423081278800964,0.3259303867816925
40,4.999999873689376e-05,0.04816632717847824,0.166117325425148,0.3175634741783142,0.052068084478378296,0.14815759658813477,0.3259708881378174
41,4.999999873689376e-05,0.04804075509309769,0.1677643209695816,0.31579330563545227,0.05243302136659622,0.14997485280036926,0.32851356267929077
42,4.999999873689376e-05,0.04877156764268875,0.170392706990242,0.31837961077690125,0.0521494559943676,0.145432710647583,0.3283311426639557
43,4.999999873689376e-05,0.04923316836357117,0.1713166981935501,0.3223888576030731,0.053214214742183685,0.1498623788356781,0.33225885033607483
44,4.999999873689376e-05,0.04643740504980087,0.1616026610136032,0.30904650688171387,0.05162785202264786,0.14283686876296997,0.3265503942966461
45,4.999999873689376e-05,0.047832489013671875,0.16804239153862,0.3148101270198822,0.05180448293685913,0.14397196471691132,0.3277551531791687
46,4.999999873689376e-05,0.0469425693154335,0.1616348773241043,0.3149908185005188,0.052116669714450836,0.1465788334608078,0.3274255394935608
47,4.999999873689376e-05,0.04611840844154358,0.16389895975589752,0.3082572817802429,0.051571086049079895,0.1415288746356964,0.3267222046852112
48,4.999999873689376e-05,0.04716778174042702,0.16634388267993927,0.3150259554386139,0.05323326960206032,0.1473751962184906,0.3320847749710083
49,4.999999873689376e-05,0.04679306969046593,0.1672477424144745,0.3130412995815277,0.05300544947385788,0.14403104782104492,0.3316228687763214
